text,class_id,class_name,split,template_type
The lower leaf surface displays classic helopeltis infestation marks with moderate brown stippling patterns.,1,helopeltis,train,class_specific
The tea leaf shows distinct localized gray patches with irregular margins spreading across the leaf margin.,0,gray_blight,train,class_specific
The leaf lamina of the tea bush exhibits gray blight symptoms including acute sunken lesions.,0,gray_blight,train,class_specific
Extension officer identified early-stage disease outbreak affecting tea leaf margin in the cooperative.,3,brown_blight,train,cross_class
Brown blight causes widespread water-soaked lesions that turn necrotic on the tea leaf margin.,3,brown_blight,train,class_specific
Tea bushes in the Nilgiri garden show early-stage leaf symptoms requiring diagnostic testing.,3,brown_blight,train,cross_class
The leaf margin shows acute brown blight symptoms with irregular dark brown spots and margins.,3,brown_blight,train,class_specific
Pest and disease survey recorded early-stage damage to tea leaf tip in highland gardens.,1,helopeltis,train,cross_class
The leaf margin displays advanced red spot symptoms with sunken centers and dark red borders.,4,red_leaf_spot,train,class_specific
Helopeltis feeding damage causes localized brown scorch marks on the leaf tip of tea shoots.,1,helopeltis,train,class_specific
Red leaf spot creates widespread reddish-brown circular lesions on the upper tea leaf midrib surface.,4,red_leaf_spot,train,class_specific
Tea cultivation report: early-stage stress indicators found on leaf midrib across multiple plots.,4,red_leaf_spot,train,cross_class
The tea leaf shows distinct severe gray patches with irregular margins spreading across the lower leaf surface.,0,gray_blight,train,class_specific
Pest and disease survey recorded severe damage to tea leaf tip in highland gardens.,2,algal_leaf_spot,train,cross_class
The tea plantation in Sylhet reports significant crop stress affecting the mature leaf of plants.,0,gray_blight,train,cross_class
Tea growers reported mild gray blight damage with necrotic spots covering the lower leaf surface.,0,gray_blight,val,class_specific
The petiole displays classic helopeltis infestation marks with mild brown stippling patterns.,1,helopeltis,train,class_specific
Severe severe brown blight infection results in premature defoliation of tea young shoot.,3,brown_blight,train,class_specific
The mature leaf of tea plants shows early-stage signs of stress possibly related to environmental factors.,3,brown_blight,train,cross_class
Red leaf spot creates severe reddish-brown circular lesions on the upper tea lower leaf surface surface.,4,red_leaf_spot,val,class_specific
Tea quality tests show degraded leaf integrity with mild damage to leaf tip structures.,3,brown_blight,train,cross_class
The leaf lamina exhibits localized discoloration and tissue damage consistent with tea leaf disease.,1,helopeltis,val,cross_class
Crop monitoring detected moderate anomalies in tea leaf midrib coloration indicating possible disease.,3,brown_blight,train,cross_class
The petiole displays classic helopeltis infestation marks with chronic brown stippling patterns.,1,helopeltis,train,class_specific
The leaf margin exhibits localized discoloration and tissue damage consistent with tea leaf disease.,4,red_leaf_spot,train,cross_class
Tea plant leaf lamina affected by severe algal spots showing concentric rings and orange sporulation.,2,algal_leaf_spot,train,class_specific
The young shoot shows mixed extensive symptoms suggesting complex tea leaf disease interaction.,3,brown_blight,train,cross_class
The leaf margin exhibits localized discoloration and tissue damage consistent with tea leaf disease.,1,helopeltis,train,cross_class
Weather-related stress compounded by chronic fungal infection on tea leaf midrib tissue.,0,gray_blight,train,cross_class
The lower leaf surface shows mixed chronic symptoms suggesting complex tea leaf disease interaction.,2,algal_leaf_spot,train,cross_class
Gray blight infection causes widespread grayish-brown lesions on the young shoot of tea plants.,0,gray_blight,train,class_specific
Leaf biopsy from the leaf midrib shows chronic cellular damage consistent with pathogen attack.,0,gray_blight,train,cross_class
Algal leaf spot disease presents localized circular lesions with orange spore masses on leaf midrib.,2,algal_leaf_spot,val,class_specific
The young shoot of tea plants shows localized signs of stress possibly related to environmental factors.,3,brown_blight,val,cross_class
Weather-related stress compounded by mild fungal infection on tea petiole tissue.,3,brown_blight,train,cross_class
Tea quality tests show degraded leaf integrity with moderate damage to upper leaf surface structures.,2,algal_leaf_spot,val,cross_class
Leaf biopsy from the upper leaf surface shows advanced cellular damage consistent with pathogen attack.,1,helopeltis,val,cross_class
Young tea shoots suffer extensive helopeltis damage with angular leaf tip lesions and necrosis.,1,helopeltis,train,class_specific
Algal leaf spot disease presents early-stage circular lesions with orange spore masses on leaf midrib.,2,algal_leaf_spot,train,class_specific
Crop monitoring detected acute anomalies in tea leaf midrib coloration indicating possible disease.,3,brown_blight,val,cross_class
Red leaf spot creates widespread reddish-brown circular lesions on the upper tea leaf midrib surface.,4,red_leaf_spot,train,class_specific
Field scouts observed acute leaf disease symptoms requiring immediate treatment in the lower leaf surface.,3,brown_blight,val,cross_class
Remote sensing detected widespread spectral anomalies in tea canopy at leaf margin level.,1,helopeltis,train,cross_class
The leaf midrib of the tea bush exhibits gray blight symptoms including chronic sunken lesions.,0,gray_blight,train,class_specific
The mature leaf of tea plants shows extensive signs of stress possibly related to environmental factors.,0,gray_blight,train,cross_class
Tea leaves exhibit advanced red leaf spot lesions with distinct reddish centers on leaf margin.,4,red_leaf_spot,val,class_specific
The leaf margin shows mixed localized symptoms suggesting complex tea leaf disease interaction.,4,red_leaf_spot,train,cross_class
Tea leaves show early-stage Cephaleuros virescens spots creating rust-orange patches on mature leaf.,2,algal_leaf_spot,train,class_specific
The leaf margin exhibits widespread discoloration and tissue damage consistent with tea leaf disease.,0,gray_blight,val,cross_class
Remote sensing detected moderate spectral anomalies in tea canopy at leaf tip level.,3,brown_blight,train,cross_class
Tea crop health assessment shows moderate fungal infection spreading through mature leaf tissue.,4,red_leaf_spot,train,cross_class
The leaf midrib exhibits severe discoloration and tissue damage consistent with tea leaf disease.,1,helopeltis,train,cross_class
The tea flush shows early-stage helopeltis bug puncture wounds with dark halos on leaf tip.,1,helopeltis,train,class_specific
The leaf margin of tea plants shows moderate signs of stress possibly related to environmental factors.,4,red_leaf_spot,train,cross_class
Young tea shoots suffer localized helopeltis damage with angular leaf tip lesions and necrosis.,1,helopeltis,train,class_specific
Algal leaf spot disease presents widespread circular lesions with orange spore masses on upper leaf surface.,2,algal_leaf_spot,train,class_specific
Farmers noted moderate red leaf spot outbreaks causing petiole damage and reduced yield.,4,red_leaf_spot,train,class_specific
Remote sensing detected chronic spectral anomalies in tea canopy at petiole level.,1,helopeltis,val,cross_class
Agronomists identified advanced disease patterns on tea leaf midrib consistent with pathogen infection.,3,brown_blight,val,cross_class
Tea estate management flagged widespread infection on the leaf margin requiring fungicide application.,4,red_leaf_spot,train,cross_class
The upper leaf surface shows mixed extensive symptoms suggesting complex tea leaf disease interaction.,1,helopeltis,train,cross_class
Helopeltis feeding damage causes widespread brown scorch marks on the young shoot of tea shoots.,1,helopeltis,val,class_specific
The leaf margin exhibits moderate discoloration and tissue damage consistent with tea leaf disease.,0,gray_blight,val,cross_class
Tea quality tests show degraded leaf integrity with severe damage to leaf lamina structures.,4,red_leaf_spot,val,cross_class
Farmers noted early-stage red leaf spot outbreaks causing leaf tip damage and reduced yield.,4,red_leaf_spot,train,class_specific
Leaf biopsy from the petiole shows localized cellular damage consistent with pathogen attack.,3,brown_blight,val,cross_class
Tea crop health assessment shows severe fungal infection spreading through leaf margin tissue.,0,gray_blight,train,cross_class
Agronomists identified acute disease patterns on tea lower leaf surface consistent with pathogen infection.,2,algal_leaf_spot,train,cross_class
Tea estate management flagged chronic infection on the petiole requiring fungicide application.,3,brown_blight,train,cross_class
Tea plant lower leaf surface affected by acute algal spots showing concentric rings and orange sporulation.,2,algal_leaf_spot,val,class_specific
Remote sensing detected widespread spectral anomalies in tea canopy at petiole level.,4,red_leaf_spot,train,cross_class
Crop monitoring detected severe anomalies in tea leaf lamina coloration indicating possible disease.,2,algal_leaf_spot,train,cross_class
Tea quality tests show degraded leaf integrity with chronic damage to mature leaf structures.,3,brown_blight,train,cross_class
The upper leaf surface of the tea bush exhibits gray blight symptoms including moderate sunken lesions.,0,gray_blight,train,class_specific
Crop monitoring detected early-stage anomalies in tea leaf tip coloration indicating possible disease.,0,gray_blight,train,cross_class
The lower leaf surface exhibits chronic discoloration and tissue damage consistent with tea leaf disease.,2,algal_leaf_spot,val,cross_class
Weather-related stress compounded by early-stage fungal infection on tea mature leaf tissue.,0,gray_blight,train,cross_class
Crop monitoring detected moderate anomalies in tea leaf lamina coloration indicating possible disease.,4,red_leaf_spot,train,cross_class
Tea bushes in the Assam garden show advanced leaf symptoms requiring diagnostic testing.,3,brown_blight,val,cross_class
Tea crop health assessment shows localized fungal infection spreading through young shoot tissue.,0,gray_blight,train,cross_class
Tea tip borer helopeltis has caused localized characteristic shot-hole patterns on the petiole.,1,helopeltis,val,class_specific
The tea leaf tip has acute brown blight lesions with concentric rings and yellow halos.,3,brown_blight,train,class_specific
Algal leaf spot disease presents chronic circular lesions with orange spore masses on leaf lamina.,2,algal_leaf_spot,train,class_specific
Brown blight causes extensive water-soaked lesions that turn necrotic on the tea leaf margin.,3,brown_blight,train,class_specific
Tea leaves show mild Cephaleuros virescens spots creating rust-orange patches on leaf lamina.,2,algal_leaf_spot,train,class_specific
Gray blight infection causes localized grayish-brown lesions on the leaf margin of tea plants.,0,gray_blight,train,class_specific
Weather-related stress compounded by chronic fungal infection on tea mature leaf tissue.,0,gray_blight,train,cross_class
Crop monitoring detected moderate anomalies in tea upper leaf surface coloration indicating possible disease.,3,brown_blight,train,cross_class
The tea flush shows acute helopeltis bug puncture wounds with dark halos on lower leaf surface.,1,helopeltis,val,class_specific
Red leaf spot creates severe reddish-brown circular lesions on the upper tea upper leaf surface surface.,4,red_leaf_spot,train,class_specific
Leaf biopsy from the lower leaf surface shows widespread cellular damage consistent with pathogen attack.,4,red_leaf_spot,train,cross_class
Remote sensing detected mild spectral anomalies in tea canopy at leaf midrib level.,0,gray_blight,train,cross_class
Young tea shoots suffer moderate helopeltis damage with angular young shoot lesions and necrosis.,1,helopeltis,train,class_specific
Tea estate management flagged moderate infection on the upper leaf surface requiring fungicide application.,4,red_leaf_spot,train,cross_class
Severe early-stage brown blight infection results in premature defoliation of tea young shoot.,3,brown_blight,train,class_specific
Brown blight causes early-stage water-soaked lesions that turn necrotic on the tea mature leaf.,3,brown_blight,train,class_specific
Tea quality tests show degraded leaf integrity with early-stage damage to leaf midrib structures.,2,algal_leaf_spot,train,cross_class
Affected tea shoots display chronic necrotic tissue with a characteristic gray discoloration.,0,gray_blight,train,class_specific
Affected tea shoots display early-stage necrotic tissue with a characteristic gray discoloration.,0,gray_blight,train,class_specific
The lower leaf surface displays classic helopeltis infestation marks with mild brown stippling patterns.,1,helopeltis,train,class_specific
Remote sensing detected advanced spectral anomalies in tea canopy at petiole level.,4,red_leaf_spot,val,cross_class
The young shoot of tea plants shows widespread signs of stress possibly related to environmental factors.,1,helopeltis,val,cross_class
Circular chronic algal leaf spots with raised orange-red centers appear on the lower leaf surface.,2,algal_leaf_spot,train,class_specific
The leaf midrib of tea plants shows localized signs of stress possibly related to environmental factors.,0,gray_blight,val,cross_class
Extension officer identified chronic disease outbreak affecting tea upper leaf surface in the cooperative.,1,helopeltis,val,cross_class
Extension officer identified severe disease outbreak affecting tea young shoot in the cooperative.,4,red_leaf_spot,train,cross_class
Leaf biopsy from the leaf tip shows chronic cellular damage consistent with pathogen attack.,0,gray_blight,train,cross_class
The tea flush shows chronic helopeltis bug puncture wounds with dark halos on petiole.,1,helopeltis,train,class_specific
Leaf biopsy from the mature leaf shows moderate cellular damage consistent with pathogen attack.,1,helopeltis,train,cross_class
The young shoot shows mixed extensive symptoms suggesting complex tea leaf disease interaction.,1,helopeltis,train,cross_class
The tea lower leaf surface has moderate brown blight lesions with concentric rings and yellow halos.,3,brown_blight,train,class_specific
Extension officer identified mild disease outbreak affecting tea young shoot in the cooperative.,3,brown_blight,train,cross_class
Pest and disease survey recorded severe damage to tea lower leaf surface in highland gardens.,0,gray_blight,val,cross_class
Young tea shoots suffer chronic helopeltis damage with angular leaf margin lesions and necrosis.,1,helopeltis,val,class_specific
Leaf biopsy from the petiole shows chronic cellular damage consistent with pathogen attack.,0,gray_blight,train,cross_class
Extension officer identified extensive disease outbreak affecting tea upper leaf surface in the cooperative.,3,brown_blight,train,cross_class
The tea plantation in Munnar reports significant crop stress affecting the mature leaf of plants.,2,algal_leaf_spot,train,cross_class
Tea plant upper leaf surface affected by chronic algal spots showing concentric rings and orange sporulation.,2,algal_leaf_spot,train,class_specific
The young shoot exhibits acute discoloration and tissue damage consistent with tea leaf disease.,1,helopeltis,train,cross_class
Tea estate management flagged advanced infection on the leaf lamina requiring fungicide application.,4,red_leaf_spot,train,cross_class
Tea quality tests show degraded leaf integrity with extensive damage to leaf tip structures.,3,brown_blight,train,cross_class
The leaf midrib shows acute brown blight symptoms with irregular dark brown spots and margins.,3,brown_blight,train,class_specific
Pest and disease survey recorded advanced damage to tea leaf midrib in highland gardens.,0,gray_blight,train,cross_class
Tea cultivation report: advanced stress indicators found on mature leaf across multiple plots.,3,brown_blight,val,cross_class
The tea upper leaf surface has localized brown blight lesions with concentric rings and yellow halos.,3,brown_blight,val,class_specific
Extension officer identified early-stage disease outbreak affecting tea petiole in the cooperative.,3,brown_blight,val,cross_class
The mature leaf of tea plants shows severe signs of stress possibly related to environmental factors.,3,brown_blight,train,cross_class
Agronomists identified widespread disease patterns on tea leaf midrib consistent with pathogen infection.,4,red_leaf_spot,train,cross_class
The tea flush shows widespread helopeltis bug puncture wounds with dark halos on leaf tip.,1,helopeltis,train,class_specific
Weather-related stress compounded by advanced fungal infection on tea upper leaf surface tissue.,0,gray_blight,train,cross_class
The young shoot shows mixed advanced symptoms suggesting complex tea leaf disease interaction.,0,gray_blight,train,cross_class
Tea bushes in the Kenya garden show advanced leaf symptoms requiring diagnostic testing.,0,gray_blight,train,cross_class
Tea cultivation report: extensive stress indicators found on petiole across multiple plots.,2,algal_leaf_spot,val,cross_class
The leaf lamina exhibits moderate discoloration and tissue damage consistent with tea leaf disease.,4,red_leaf_spot,train,cross_class
Tea estate management flagged early-stage infection on the petiole requiring fungicide application.,1,helopeltis,train,cross_class
The mature leaf shows severe brown blight symptoms with irregular dark brown spots and margins.,3,brown_blight,train,class_specific
Agronomists identified early-stage disease patterns on tea young shoot consistent with pathogen infection.,4,red_leaf_spot,train,cross_class
Circular localized algal leaf spots with raised orange-red centers appear on the leaf tip.,2,algal_leaf_spot,train,class_specific
Gray blight infection causes chronic grayish-brown lesions on the upper leaf surface of tea plants.,0,gray_blight,train,class_specific
Extension officer identified acute disease outbreak affecting tea young shoot in the cooperative.,0,gray_blight,train,cross_class
Tea leaves display moderate brown blight patches caused by Colletotrichum species on leaf margin.,3,brown_blight,train,class_specific
Red leaf spot creates severe reddish-brown circular lesions on the upper tea young shoot surface.,4,red_leaf_spot,train,class_specific
Algal leaf spot disease presents localized circular lesions with orange spore masses on young shoot.,2,algal_leaf_spot,train,class_specific
Brown blight causes acute water-soaked lesions that turn necrotic on the tea leaf tip.,3,brown_blight,train,class_specific
Leaf biopsy from the leaf lamina shows moderate cellular damage consistent with pathogen attack.,0,gray_blight,val,cross_class
Farmers noted localized red leaf spot outbreaks causing leaf margin damage and reduced yield.,4,red_leaf_spot,train,class_specific
Severe acute brown blight infection results in premature defoliation of tea mature leaf.,3,brown_blight,train,class_specific
Gray blight infection causes moderate grayish-brown lesions on the leaf margin of tea plants.,0,gray_blight,train,class_specific
Tea quality tests show degraded leaf integrity with early-stage damage to leaf lamina structures.,3,brown_blight,val,cross_class
Remote sensing detected extensive spectral anomalies in tea canopy at leaf tip level.,4,red_leaf_spot,train,cross_class
Tea crop health assessment shows mild fungal infection spreading through leaf lamina tissue.,3,brown_blight,train,cross_class
Tea estate management flagged moderate infection on the young shoot requiring fungicide application.,4,red_leaf_spot,train,cross_class
Crop monitoring detected acute anomalies in tea petiole coloration indicating possible disease.,1,helopeltis,train,cross_class
Weather-related stress compounded by acute fungal infection on tea leaf margin tissue.,3,brown_blight,train,cross_class
Leaf biopsy from the leaf midrib shows moderate cellular damage consistent with pathogen attack.,4,red_leaf_spot,train,cross_class
The leaf lamina exhibits acute discoloration and tissue damage consistent with tea leaf disease.,3,brown_blight,train,cross_class
Severe acute brown blight infection results in premature defoliation of tea mature leaf.,3,brown_blight,train,class_specific
Tea leaves show early-stage Cephaleuros virescens spots creating rust-orange patches on leaf tip.,2,algal_leaf_spot,train,class_specific
The leaf tip of tea plants shows mild signs of stress possibly related to environmental factors.,1,helopeltis,train,cross_class
The tea leaf shows distinct widespread gray patches with irregular margins spreading across the leaf lamina.,0,gray_blight,val,class_specific
The tea plantation in Munnar reports significant crop stress affecting the young shoot of plants.,2,algal_leaf_spot,train,cross_class
The young shoot displays classic helopeltis infestation marks with mild brown stippling patterns.,1,helopeltis,val,class_specific
Remote sensing detected advanced spectral anomalies in tea canopy at upper leaf surface level.,3,brown_blight,train,cross_class
Red leaf spot creates moderate reddish-brown circular lesions on the upper tea petiole surface.,4,red_leaf_spot,train,class_specific
Weather-related stress compounded by extensive fungal infection on tea leaf midrib tissue.,0,gray_blight,train,cross_class
Field scouts observed mild leaf disease symptoms requiring immediate treatment in the petiole.,4,red_leaf_spot,val,cross_class
Disease pressure on tea leaf tip has been widespread in the current growing season.,4,red_leaf_spot,train,cross_class
The upper leaf surface exhibits early-stage discoloration and tissue damage consistent with tea leaf disease.,1,helopeltis,train,cross_class
Circular extensive algal leaf spots with raised orange-red centers appear on the leaf midrib.,2,algal_leaf_spot,train,class_specific
The upper leaf surface shows advanced red spot disease caused by Phyllosticta with characteristic red margins.,4,red_leaf_spot,val,class_specific
Crop monitoring detected mild anomalies in tea young shoot coloration indicating possible disease.,2,algal_leaf_spot,train,cross_class
Tea quality tests show degraded leaf integrity with advanced damage to upper leaf surface structures.,2,algal_leaf_spot,train,cross_class
The lower leaf surface shows mixed acute symptoms suggesting complex tea leaf disease interaction.,3,brown_blight,val,cross_class
Field scouts observed chronic leaf disease symptoms requiring immediate treatment in the upper leaf surface.,0,gray_blight,train,cross_class
Tea quality tests show degraded leaf integrity with severe damage to leaf tip structures.,1,helopeltis,train,cross_class
Tea growers reported early-stage gray blight damage with necrotic spots covering the young shoot.,0,gray_blight,train,class_specific
The lower leaf surface shows chronic red spot disease caused by Phyllosticta with characteristic red margins.,4,red_leaf_spot,train,class_specific
The leaf margin has early-stage algal spot colonies with characteristic powdery orange surface texture.,2,algal_leaf_spot,train,class_specific
Agronomists identified early-stage disease patterns on tea leaf margin consistent with pathogen infection.,4,red_leaf_spot,train,cross_class
Leaf biopsy from the leaf tip shows mild cellular damage consistent with pathogen attack.,3,brown_blight,val,cross_class
Farmers noted widespread red leaf spot outbreaks causing mature leaf damage and reduced yield.,4,red_leaf_spot,train,class_specific
The tea plantation in Darjeeling reports significant crop stress affecting the upper leaf surface of plants.,1,helopeltis,train,cross_class
Severe acute brown blight infection results in premature defoliation of tea petiole.,3,brown_blight,train,class_specific
Algal leaf spot disease presents severe circular lesions with orange spore masses on mature leaf.,2,algal_leaf_spot,train,class_specific
Extension officer identified advanced disease outbreak affecting tea upper leaf surface in the cooperative.,4,red_leaf_spot,train,cross_class
Helopeltis feeding damage causes advanced brown scorch marks on the upper leaf surface of tea shoots.,1,helopeltis,train,class_specific
Tea cultivation report: advanced stress indicators found on petiole across multiple plots.,1,helopeltis,train,cross_class
Tea tip borer helopeltis has caused early-stage characteristic shot-hole patterns on the young shoot.,1,helopeltis,train,class_specific
The leaf margin shows mixed widespread symptoms suggesting complex tea leaf disease interaction.,3,brown_blight,train,cross_class
Farmers noted moderate red leaf spot outbreaks causing leaf tip damage and reduced yield.,4,red_leaf_spot,train,class_specific
Tea quality tests show degraded leaf integrity with severe damage to young shoot structures.,4,red_leaf_spot,train,cross_class
The leaf margin of tea plants shows mild signs of stress possibly related to environmental factors.,1,helopeltis,train,cross_class
Young tea shoots suffer advanced helopeltis damage with angular petiole lesions and necrosis.,1,helopeltis,train,class_specific
Tea plant leaf tip affected by moderate algal spots showing concentric rings and orange sporulation.,2,algal_leaf_spot,train,class_specific
Gray blight infection causes localized grayish-brown lesions on the young shoot of tea plants.,0,gray_blight,train,class_specific
Agronomists identified extensive disease patterns on tea upper leaf surface consistent with pathogen infection.,1,helopeltis,val,cross_class
Tea leaves show moderate Cephaleuros virescens spots creating rust-orange patches on leaf lamina.,2,algal_leaf_spot,train,class_specific
The lower leaf surface displays classic helopeltis infestation marks with chronic brown stippling patterns.,1,helopeltis,train,class_specific
Extension officer identified extensive disease outbreak affecting tea young shoot in the cooperative.,2,algal_leaf_spot,train,cross_class
The leaf midrib shows mixed chronic symptoms suggesting complex tea leaf disease interaction.,0,gray_blight,train,cross_class
Agronomists identified extensive disease patterns on tea petiole consistent with pathogen infection.,4,red_leaf_spot,train,cross_class
The lower leaf surface displays mild red spot symptoms with sunken centers and dark red borders.,4,red_leaf_spot,train,class_specific
Farmers noted advanced red leaf spot outbreaks causing leaf midrib damage and reduced yield.,4,red_leaf_spot,train,class_specific
Extension officer identified moderate disease outbreak affecting tea lower leaf surface in the cooperative.,3,brown_blight,train,cross_class
Severe advanced brown blight infection results in premature defoliation of tea leaf margin.,3,brown_blight,train,class_specific
Weather-related stress compounded by mild fungal infection on tea petiole tissue.,1,helopeltis,train,cross_class
Weather-related stress compounded by acute fungal infection on tea leaf midrib tissue.,1,helopeltis,val,cross_class
Tea estate management flagged severe infection on the upper leaf surface requiring fungicide application.,2,algal_leaf_spot,train,cross_class
Young tea shoots suffer chronic helopeltis damage with angular leaf margin lesions and necrosis.,1,helopeltis,train,class_specific
Helopeltis feeding damage causes mild brown scorch marks on the leaf midrib of tea shoots.,1,helopeltis,train,class_specific
Weather-related stress compounded by extensive fungal infection on tea leaf margin tissue.,4,red_leaf_spot,train,cross_class
Red leaf spot creates advanced reddish-brown circular lesions on the upper tea mature leaf surface.,4,red_leaf_spot,train,class_specific
Tea estate management flagged mild infection on the leaf lamina requiring fungicide application.,4,red_leaf_spot,val,cross_class
Gray blight infection causes advanced grayish-brown lesions on the lower leaf surface of tea plants.,0,gray_blight,train,class_specific
The leaf tip shows chronic red spot disease caused by Phyllosticta with characteristic red margins.,4,red_leaf_spot,train,class_specific
The lower leaf surface shows acute brown blight symptoms with irregular dark brown spots and margins.,3,brown_blight,val,class_specific
The tea plantation in Kenya reports significant crop stress affecting the leaf tip of plants.,3,brown_blight,train,cross_class
Gray blight infection causes moderate grayish-brown lesions on the leaf lamina of tea plants.,0,gray_blight,train,class_specific
Brown blight causes chronic water-soaked lesions that turn necrotic on the tea leaf lamina.,3,brown_blight,train,class_specific
The upper leaf surface shows chronic brown blight symptoms with irregular dark brown spots and margins.,3,brown_blight,train,class_specific
The lower leaf surface of the tea bush exhibits gray blight symptoms including severe sunken lesions.,0,gray_blight,train,class_specific
Weather-related stress compounded by moderate fungal infection on tea upper leaf surface tissue.,1,helopeltis,train,cross_class
Tea leaves exhibit chronic red leaf spot lesions with distinct reddish centers on leaf tip.,4,red_leaf_spot,train,class_specific
Tea estate management flagged early-stage infection on the leaf midrib requiring fungicide application.,1,helopeltis,val,cross_class
Field scouts observed widespread leaf disease symptoms requiring immediate treatment in the petiole.,3,brown_blight,train,cross_class
The leaf tip exhibits severe discoloration and tissue damage consistent with tea leaf disease.,4,red_leaf_spot,train,cross_class
Pest and disease survey recorded advanced damage to tea leaf margin in highland gardens.,1,helopeltis,train,cross_class
Tea cultivation report: early-stage stress indicators found on lower leaf surface across multiple plots.,0,gray_blight,train,cross_class
The leaf tip shows localized red spot disease caused by Phyllosticta with characteristic red margins.,4,red_leaf_spot,train,class_specific
The tea plantation in Darjeeling reports significant crop stress affecting the leaf margin of plants.,4,red_leaf_spot,train,cross_class
The petiole displays classic helopeltis infestation marks with advanced brown stippling patterns.,1,helopeltis,train,class_specific
Agronomists identified chronic disease patterns on tea leaf margin consistent with pathogen infection.,3,brown_blight,train,cross_class
Agronomists identified mild disease patterns on tea leaf lamina consistent with pathogen infection.,2,algal_leaf_spot,train,cross_class
The leaf midrib has mild algal spot colonies with characteristic powdery orange surface texture.,2,algal_leaf_spot,train,class_specific
Extension officer identified chronic disease outbreak affecting tea leaf tip in the cooperative.,2,algal_leaf_spot,train,cross_class
Disease pressure on tea leaf midrib has been advanced in the current growing season.,4,red_leaf_spot,val,cross_class
Pest and disease survey recorded acute damage to tea upper leaf surface in highland gardens.,0,gray_blight,train,cross_class
Crop monitoring detected advanced anomalies in tea mature leaf coloration indicating possible disease.,3,brown_blight,train,cross_class
The tea plantation in Kenya reports significant crop stress affecting the upper leaf surface of plants.,1,helopeltis,val,cross_class
Agronomists identified early-stage disease patterns on tea leaf tip consistent with pathogen infection.,2,algal_leaf_spot,train,cross_class
Tea quality tests show degraded leaf integrity with early-stage damage to upper leaf surface structures.,2,algal_leaf_spot,train,cross_class
Tea growers reported mild gray blight damage with necrotic spots covering the lower leaf surface.,0,gray_blight,train,class_specific
Tea leaves display chronic brown blight patches caused by Colletotrichum species on leaf tip.,3,brown_blight,train,class_specific
Helopeltis feeding damage causes advanced brown scorch marks on the petiole of tea shoots.,1,helopeltis,train,class_specific
Tea leaves show early-stage Cephaleuros virescens spots creating rust-orange patches on leaf midrib.,2,algal_leaf_spot,train,class_specific
Circular extensive algal leaf spots with raised orange-red centers appear on the mature leaf.,2,algal_leaf_spot,train,class_specific
Agronomists identified localized disease patterns on tea young shoot consistent with pathogen infection.,1,helopeltis,train,cross_class
Tea cultivation report: mild stress indicators found on upper leaf surface across multiple plots.,4,red_leaf_spot,train,cross_class
Tea estate management flagged chronic infection on the young shoot requiring fungicide application.,0,gray_blight,val,cross_class
Leaf biopsy from the petiole shows moderate cellular damage consistent with pathogen attack.,0,gray_blight,train,cross_class
Tea bushes in the Yunnan garden show moderate leaf symptoms requiring diagnostic testing.,0,gray_blight,train,cross_class
The tea flush shows extensive helopeltis bug puncture wounds with dark halos on leaf lamina.,1,helopeltis,train,class_specific
Tea leaves show severe Cephaleuros virescens spots creating rust-orange patches on leaf margin.,2,algal_leaf_spot,train,class_specific
Tea crop health assessment shows chronic fungal infection spreading through upper leaf surface tissue.,4,red_leaf_spot,train,cross_class
Disease pressure on tea leaf tip has been widespread in the current growing season.,3,brown_blight,train,cross_class
Field scouts observed localized leaf disease symptoms requiring immediate treatment in the mature leaf.,3,brown_blight,train,cross_class
Red leaf spot creates acute reddish-brown circular lesions on the upper tea upper leaf surface surface.,4,red_leaf_spot,train,class_specific
Disease pressure on tea leaf tip has been chronic in the current growing season.,1,helopeltis,val,cross_class
The tea plantation in Yunnan reports significant crop stress affecting the leaf margin of plants.,3,brown_blight,train,cross_class
The leaf lamina of tea plants shows chronic signs of stress possibly related to environmental factors.,2,algal_leaf_spot,val,cross_class
Farmers noted mild red leaf spot outbreaks causing lower leaf surface damage and reduced yield.,4,red_leaf_spot,train,class_specific
Remote sensing detected advanced spectral anomalies in tea canopy at petiole level.,1,helopeltis,train,cross_class
Tea estate management flagged severe infection on the lower leaf surface requiring fungicide application.,4,red_leaf_spot,train,cross_class
Tea leaves exhibit chronic red leaf spot lesions with distinct reddish centers on leaf midrib.,4,red_leaf_spot,train,class_specific
The lower leaf surface exhibits chronic discoloration and tissue damage consistent with tea leaf disease.,3,brown_blight,val,cross_class
Tea bushes in the Munnar garden show acute leaf symptoms requiring diagnostic testing.,0,gray_blight,train,cross_class
Severe chronic brown blight infection results in premature defoliation of tea leaf tip.,3,brown_blight,train,class_specific
Tea tip borer helopeltis has caused localized characteristic shot-hole patterns on the young shoot.,1,helopeltis,train,class_specific
Remote sensing detected extensive spectral anomalies in tea canopy at lower leaf surface level.,4,red_leaf_spot,train,cross_class
Pest and disease survey recorded moderate damage to tea mature leaf in highland gardens.,2,algal_leaf_spot,train,cross_class
Helopeltis feeding damage causes extensive brown scorch marks on the leaf margin of tea shoots.,1,helopeltis,train,class_specific
Tea estate management flagged severe infection on the young shoot requiring fungicide application.,2,algal_leaf_spot,train,cross_class
Tea crop health assessment shows severe fungal infection spreading through leaf tip tissue.,3,brown_blight,val,cross_class
The tea plantation in Sri Lanka reports significant crop stress affecting the upper leaf surface of plants.,2,algal_leaf_spot,val,cross_class
