text,label,label_name,source
a diseased plant leaf with fungal spots showing brown spots on the leaves,3,disease_risk,blip_caption
a diseased plant leaf with fungal spots showing signs of blight,3,disease_risk,blip_caption
a diseased plant leaf with fungal spots showing brown spots on the leaves,3,disease_risk,blip_caption
a drought stressed plant with dry curling leaves and brown spots on it,0,water_stress,blip_caption
an infected crop leaf with blight and lesions and brown spots on it,3,disease_risk,blip_caption
a pale discoloured leaf with nutrient deficiency and bloating,1,nutrient_def,blip_caption
a wilting crop plant with drooping leaves showing brown spots on the leaves,0,water_stress,blip_caption
a plant damaged by pests with chewed edges and green leaves,2,pest_risk,blip_caption
an infected crop leaf with blight and lesions and brown spots on it,3,disease_risk,blip_caption
a plant leaf with yellowing chlorosis showing growth,1,nutrient_def,blip_caption
a heat stressed plant with scorched brown leaf tips showing red blotch,4,heat_stress,blip_caption
a wilting crop plant with drooping leaves showing brown spots,0,water_stress,blip_caption
a wilting crop plant with drooping leaves showing brown spots,0,water_stress,blip_caption
a crop plant with heat damage wilted tips and brown spots on a leaf,4,heat_stress,blip_caption
a plant damaged by pests with chewed edges and green leaves,2,pest_risk,blip_caption
a plant damaged by pests with chewed edges and green leaves,2,pest_risk,blip_caption
a drought stressed plant with dry curling leaves and brown blotch on it,0,water_stress,blip_caption
an infected crop leaf with blight and lesions and brown spots,3,disease_risk,blip_caption
a wilting crop plant with drooping leaves showing brown spots,0,water_stress,blip_caption
a plant damaged by pests with chewed edges and green leaves,2,pest_risk,blip_caption
a pale discoloured leaf with nutrient deficiency and mildness,1,nutrient_def,blip_caption
a heat stressed plant with scorched brown leaf tips showing red and brown spots,4,heat_stress,blip_caption
a crop leaf with insect damage and feeding holes showing the growth of the leaves,2,pest_risk,blip_caption
"a heat stressed plant with scorched brown leaf tips showing red, yellow and green spots",4,heat_stress,blip_caption
an infected crop leaf with blight and lesions and brown spots on it,3,disease_risk,blip_caption
a plant damaged by pests with chewed edges and green leaves,2,pest_risk,blip_caption
a drought stressed plant with dry curling leaves and brown spots,0,water_stress,blip_caption
a crop leaf with insect damage and feeding holes showing on the underside of the leaf,2,pest_risk,blip_caption
a crop plant with heat damage wilted tips and brown spots on a leaf,4,heat_stress,blip_caption
a crop plant with heat damage wilted tips and brown spots,4,heat_stress,blip_caption
a heat stressed plant with scorched brown leaf tips showing red and black spots,4,heat_stress,blip_caption
an infected crop leaf with blight and lesions and brown spots on the leaves,3,disease_risk,blip_caption
a crop plant with heat damage wilted tips and brown spots on a leaf,4,heat_stress,blip_caption
a crop leaf with insect damage and feeding holes showing the brown spots on the leaf,2,pest_risk,blip_caption
a diseased plant leaf with fungal spots showing brown spots on the leaves,3,disease_risk,blip_caption
a heat stressed plant with scorched brown leaf tips showing red and green spots,4,heat_stress,blip_caption
a plant leaf with yellowing chlorosis showing on it ' s surface,1,nutrient_def,blip_caption
a crop leaf with insect damage and feeding holes showing the growth of the leaves,2,pest_risk,blip_caption
a plant leaf with yellowing chlorosis showing growth on it,1,nutrient_def,blip_caption
a plant leaf with yellowing chlorosis showing growth,1,nutrient_def,blip_caption
a plant leaf with yellowing chlorosis showing on a surface,1,nutrient_def,blip_caption
a pale discoloured leaf with nutrient deficiency and blemching on it,1,nutrient_def,blip_caption
a diseased plant leaf with fungal spots showing brown spots on the leaves,3,disease_risk,blip_caption
an infected crop leaf with blight and lesions and brown spots on it,3,disease_risk,blip_caption
a diseased plant leaf with fungal spots showing signs of blemching,3,disease_risk,blip_caption
a wilting crop plant with drooping leaves showing brown spots,0,water_stress,blip_caption
a plant damaged by pests with chewed edges and green leaves,2,pest_risk,blip_caption
a wilting crop plant with drooping leaves showing brown spots,0,water_stress,blip_caption
a drought stressed plant with dry curling leaves and brown spots,0,water_stress,blip_caption
a drought stressed plant with dry curling leaves and brown spots,0,water_stress,blip_caption
a drought stressed plant with dry curling leaves and brown spots on it,0,water_stress,blip_caption
a wilting crop plant with drooping leaves showing brown and green spots,0,water_stress,blip_caption
a drought stressed plant with dry curling leaves and brown spots on it,0,water_stress,blip_caption
a wilting crop plant with drooping leaves showing brown spots on the leaf,0,water_stress,blip_caption
a diseased plant leaf with fungal spots showing green and yellow,3,disease_risk,blip_caption
a heat stressed plant with scorched brown leaf tips showing brown spots,4,heat_stress,blip_caption
a pale discoloured leaf with nutrient deficiency and mildness on it,1,nutrient_def,blip_caption
a heat stressed plant with scorched brown leaf tips showing red and green leaves,4,heat_stress,blip_caption
a drought stressed plant with dry curling leaves and brown spots,0,water_stress,blip_caption
a plant damaged by pests with chewed edges and green leaves on a gray surface,2,pest_risk,blip_caption
a pale discoloured leaf with nutrient deficiency and blemching,1,nutrient_def,blip_caption
an infected crop leaf with blight and lesions and brown spots,3,disease_risk,blip_caption
a plant leaf with yellowing chlorosis showing on it ' s surface,1,nutrient_def,blip_caption
a wilting crop plant with drooping leaves showing brown spots,0,water_stress,blip_caption
a wilting crop plant with drooping leaves showing brown spots on the underside of the leaf,0,water_stress,blip_caption
an infected crop leaf with blight and lesions and brown spots,3,disease_risk,blip_caption
a wilting crop plant with drooping leaves showing brown spots,0,water_stress,blip_caption
a plant damaged by pests with chewed edges and green leaves,2,pest_risk,blip_caption
a plant leaf with yellowing chlorosis showing the brown spots on it,1,nutrient_def,blip_caption
a plant damaged by pests with chewed edges and green leaves,2,pest_risk,blip_caption
a plant damaged by pests with chewed edges and green leaves,2,pest_risk,blip_caption
a plant leaf with yellowing chlorosis showing on a purple surface,1,nutrient_def,blip_caption
an infected crop leaf with blight and lesions and brown spots on it,3,disease_risk,blip_caption
a plant damaged by pests with chewed edges and green leaves,2,pest_risk,blip_caption
an infected crop leaf with blight and lesions and brown spots on it,3,disease_risk,blip_caption
a crop leaf with insect damage and feeding holes showing the growth of the leaves,2,pest_risk,blip_caption
a crop leaf with insect damage and feeding holes showing the growth of the leaves,2,pest_risk,blip_caption
a plant leaf with yellowing chlorosis showing the brown spots on it,1,nutrient_def,blip_caption
a crop leaf with insect damage and feeding holes showing the size of the leaf,2,pest_risk,blip_caption
an infected crop leaf with blight and lesions and brown spots on it,3,disease_risk,blip_caption
a crop plant with heat damage wilted tips and brown spots on a leaf,4,heat_stress,blip_caption
a drought stressed plant with dry curling leaves and brown blotch,0,water_stress,blip_caption
a plant damaged by pests with chewed edges and green leaves,2,pest_risk,blip_caption
a diseased plant leaf with fungal spots showing signs of blemching,3,disease_risk,blip_caption
an infected crop leaf with blight and lesions and brown spots on the leaves,3,disease_risk,blip_caption
a pale discoloured leaf with nutrient deficiency and mildness on lettuce,1,nutrient_def,blip_caption
a diseased plant leaf with fungal spots showing brown spots on the leaves,3,disease_risk,blip_caption
a heat stressed plant with scorched brown leaf tips showing red and green spots,4,heat_stress,blip_caption
a drought stressed plant with dry curling leaves and brown spots,0,water_stress,blip_caption
a pale discoloured leaf with nutrient deficiency and mildness on it,1,nutrient_def,blip_caption
an infected crop leaf with blight and lesions and brown spots,3,disease_risk,blip_caption
"a heat stressed plant with scorched brown leaf tips showing red, yellow, and green leaves",4,heat_stress,blip_caption
a wilting crop plant with drooping leaves showing brown spots,0,water_stress,blip_caption
a crop plant with heat damage wilted tips and brown spots,4,heat_stress,blip_caption
a drought stressed plant with dry curling leaves and brown spots,0,water_stress,blip_caption
a wilting crop plant with drooping leaves showing brown spots,0,water_stress,blip_caption
a drought stressed plant with dry curling leaves and brown spots,0,water_stress,blip_caption
a crop leaf with insect damage and feeding holes showing the brown spots on the leaf,2,pest_risk,blip_caption
a wilting crop plant with drooping leaves showing brown spots on the leaves,0,water_stress,blip_caption
a crop leaf with insect damage and feeding holes showing the size of the leaf,2,pest_risk,blip_caption
an infected crop leaf with blight and lesions and brown spots,3,disease_risk,blip_caption
a wilting crop plant with drooping leaves showing brown spots,0,water_stress,blip_caption
a plant leaf with yellowing chlorosis showing growth,1,nutrient_def,blip_caption
a crop leaf with insect damage and feeding holes showing the size of the leaf,2,pest_risk,blip_caption
a crop leaf with insect damage and feeding holes showing the growth of the leaves,2,pest_risk,blip_caption
a crop plant with heat damage wilted tips and brown spots,4,heat_stress,blip_caption
an infected crop leaf with blight and lesions and brown spots on the leaves,3,disease_risk,blip_caption
a drought stressed plant with dry curling leaves and brown spots,0,water_stress,blip_caption
a plant damaged by pests with chewed edges and green leaves,2,pest_risk,blip_caption
a heat stressed plant with scorched brown leaf tips showing red and black spots,4,heat_stress,blip_caption
a wilting crop plant with drooping leaves showing brown spots,0,water_stress,blip_caption
a plant damaged by pests with chewed edges and brown spots on the leaves,2,pest_risk,blip_caption
a wilting crop plant with drooping leaves showing brown spots,0,water_stress,blip_caption
a pale discoloured leaf with nutrient deficiency and mildness on the leaves of lettuce,1,nutrient_def,blip_caption
a plant damaged by pests with chewed edges and green leaves,2,pest_risk,blip_caption
a diseased plant leaf with fungal spots showing brown spots on it,3,disease_risk,blip_caption
a wilting crop plant with drooping leaves showing brown spots,0,water_stress,blip_caption
a crop leaf with insect damage and feeding holes showing the size of the leaf,2,pest_risk,blip_caption
an infected crop leaf with blight and lesions and brown spots on it,3,disease_risk,blip_caption
a crop plant with heat damage wilted tips and green leaves,4,heat_stress,blip_caption
a plant damaged by pests with chewed edges and green leaves,2,pest_risk,blip_caption
a wilting crop plant with drooping leaves showing brown spots,0,water_stress,blip_caption
an infected crop leaf with blight and lesions and brown spots on it,3,disease_risk,blip_caption
a drought stressed plant with dry curling leaves and brown spots on the underside of the leaf,0,water_stress,blip_caption
a plant damaged by pests with chewed edges and green leaves,2,pest_risk,blip_caption
a plant damaged by pests with chewed edges and green leaves,2,pest_risk,blip_caption
a drought stressed plant with dry curling leaves and brown spots on the leaves,0,water_stress,blip_caption
a drought stressed plant with dry curling leaves and brown spots,0,water_stress,blip_caption
a plant leaf with yellowing chlorosis showing on the surface,1,nutrient_def,blip_caption
an infected crop leaf with blight and lesions and brown spots on it,3,disease_risk,blip_caption
a wilting crop plant with drooping leaves showing the damage of it ' s leaves,0,water_stress,blip_caption
a wilting crop plant with drooping leaves showing brown spots,0,water_stress,blip_caption
a pale discoloured leaf with nutrient deficiency and brown spots,1,nutrient_def,blip_caption
a plant damaged by pests with chewed edges and green leaves,2,pest_risk,blip_caption
a drought stressed plant with dry curling leaves and brown spots on it,0,water_stress,blip_caption
a diseased plant leaf with fungal spots showing signs of bloating,3,disease_risk,blip_caption
an infected crop leaf with blight and lesions and brown spots,3,disease_risk,blip_caption
a pale discoloured leaf with nutrient deficiency and mildness,1,nutrient_def,blip_caption
an infected crop leaf with blight and lesions and brown spots on it,3,disease_risk,blip_caption
a plant damaged by pests with chewed edges and green leaves,2,pest_risk,blip_caption
a pale discoloured leaf with nutrient deficiency and blemching,1,nutrient_def,blip_caption
a crop plant with heat damage wilted tips and brown spots on a leaf,4,heat_stress,blip_caption
a diseased plant leaf with fungal spots showing brown spots on it,3,disease_risk,blip_caption
a crop plant with heat damage wilted tips and green leaves,4,heat_stress,blip_caption
a plant damaged by pests with chewed edges and green leaves,2,pest_risk,blip_caption
a drought stressed plant with dry curling leaves and brown spots,0,water_stress,blip_caption
a plant damaged by pests with chewed edges and green leaves,2,pest_risk,blip_caption
a drought stressed plant with dry curling leaves and brown spots on the leaf,0,water_stress,blip_caption
an infected crop leaf with blight and lesions and white spots on the leaves,3,disease_risk,blip_caption
an infected crop leaf with blight and lesions and brown spots on the leaves,3,disease_risk,blip_caption
an infected crop leaf with blight and lesions and brown spots on it,3,disease_risk,blip_caption
a crop plant with heat damage wilted tips and brown spots on a leaf,4,heat_stress,blip_caption
a crop plant with heat damage wilted tips and green leaves,4,heat_stress,blip_caption
a diseased plant leaf with fungal spots showing green and brown,3,disease_risk,blip_caption
a crop leaf with insect damage and feeding holes showing the size of the leaves,2,pest_risk,blip_caption
a drought stressed plant with dry curling leaves and brown spots,0,water_stress,blip_caption
an infected crop leaf with blight and lesions and brown spots,3,disease_risk,blip_caption
a wilting crop plant with drooping leaves showing brown spots,0,water_stress,blip_caption
a wilting crop plant with drooping leaves showing brown spots,0,water_stress,blip_caption
a heat stressed plant with scorched brown leaf tips showing red and black spots,4,heat_stress,blip_caption
a crop leaf with insect damage and feeding holes showing the growth of the leaves,2,pest_risk,blip_caption
a wilting crop plant with drooping leaves showing brown spots,0,water_stress,blip_caption
a drought stressed plant with dry curling leaves and brown spots on the leaves,0,water_stress,blip_caption
a plant damaged by pests with chewed edges and green leaves,2,pest_risk,blip_caption
a drought stressed plant with dry curling leaves and brown spots on it,0,water_stress,blip_caption
a drought stressed plant with dry curling leaves and brown spots on it,0,water_stress,blip_caption
a wilting crop plant with drooping leaves showing brown spots on the leaf,0,water_stress,blip_caption
a plant damaged by pests with chewed edges and green leaves,2,pest_risk,blip_caption
a pale discoloured leaf with nutrient deficiency and blemching,1,nutrient_def,blip_caption
a plant damaged by pests with chewed edges and brown spots on a leaf,2,pest_risk,blip_caption
a plant damaged by pests with chewed edges and green leaves,2,pest_risk,blip_caption
a heat stressed plant with scorched brown leaf tips showing rust on the leaves,4,heat_stress,blip_caption
a heat stressed plant with scorched brown leaf tips showing brown spots on the leaves,4,heat_stress,blip_caption
a crop plant with heat damage wilted tips and brown spots,4,heat_stress,blip_caption
a drought stressed plant with dry curling leaves and brown spots on the underside of the leaf,0,water_stress,blip_caption
a pale discoloured leaf with nutrient deficiency and bloating,1,nutrient_def,blip_caption
a drought stressed plant with dry curling leaves and brown spots on it,0,water_stress,blip_caption
an infected crop leaf with blight and lesions and brown spots on it,3,disease_risk,blip_caption
a heat stressed plant with scorched brown leaf tips showing red and green leaves,4,heat_stress,blip_caption
a plant damaged by pests with chewed edges and green leaves,2,pest_risk,blip_caption
a crop leaf with insect damage and feeding holes showing the size of the leaf,2,pest_risk,blip_caption
a heat stressed plant with scorched brown leaf tips showing red and green leaves,4,heat_stress,blip_caption
a plant leaf with yellowing chlorosis showing on a gray surface,1,nutrient_def,blip_caption
a wilting crop plant with drooping leaves showing brown spots,0,water_stress,blip_caption
a heat stressed plant with scorched brown leaf tips showing red and green leaves,4,heat_stress,blip_caption
a diseased plant leaf with fungal spots showing brown spots on it,3,disease_risk,blip_caption
an infected crop leaf with blight and lesions and brown spots on the leaves,3,disease_risk,blip_caption
a pale discoloured leaf with nutrient deficiency and mildness on it,1,nutrient_def,blip_caption
an infected crop leaf with blight and lesions and brown spots,3,disease_risk,blip_caption
a crop leaf with insect damage and feeding holes showing the growth of the leaves,2,pest_risk,blip_caption
a crop leaf with insect damage and feeding holes showing the size of the leaf,2,pest_risk,blip_caption
a diseased plant leaf with fungal spots showing brown and white spots,3,disease_risk,blip_caption
a plant damaged by pests with chewed edges and green leaves,2,pest_risk,blip_caption
a drought stressed plant with dry curling leaves and brown spots on the underside of the leaf,0,water_stress,blip_caption
a drought stressed plant with dry curling leaves and brown spots on it,0,water_stress,blip_caption
a heat stressed plant with scorched brown leaf tips showing red and black spots,4,heat_stress,blip_caption
a drought stressed plant with dry curling leaves and brown spots,0,water_stress,blip_caption
a wilting crop plant with drooping leaves showing brown spots,0,water_stress,blip_caption
a heat stressed plant with scorched brown leaf tips showing red and green spots,4,heat_stress,blip_caption
a plant damaged by pests with chewed edges and brown spots on a leaf,2,pest_risk,blip_caption
a crop leaf with insect damage and feeding holes showing the size of the leaf,2,pest_risk,blip_caption
a crop plant with heat damage wilted tips and brown spots on a leaf,4,heat_stress,blip_caption
a drought stressed plant with dry curling leaves and brown spots,0,water_stress,blip_caption
"a heat stressed plant with scorched brown leaf tips showing red, yellow and green leaves",4,heat_stress,blip_caption
an infected crop leaf with blight and lesions and brown spots,3,disease_risk,blip_caption
a pale discoloured leaf with nutrient deficiency and blemching,1,nutrient_def,blip_caption
a wilting crop plant with drooping leaves showing yellow and green,0,water_stress,blip_caption
a plant leaf with yellowing chlorosis showing on it,1,nutrient_def,blip_caption
a crop plant with heat damage wilted tips and brown spots on a leaf,4,heat_stress,blip_caption
"a heat stressed plant with scorched brown leaf tips showing red, yellow, and green leaves",4,heat_stress,blip_caption
a pale discoloured leaf with nutrient deficiency and mildness,1,nutrient_def,blip_caption
a wilting crop plant with drooping leaves showing brown spots,0,water_stress,blip_caption
a plant damaged by pests with chewed edges and green leaves,2,pest_risk,blip_caption
a wilting crop plant with drooping leaves showing brown spots on the leaves,0,water_stress,blip_caption
a crop leaf with insect damage and feeding holes showing on the underside of the leaf,2,pest_risk,blip_caption
a heat stressed plant with scorched brown leaf tips showing red and black spots,4,heat_stress,blip_caption
a crop plant with heat damage wilted tips and green leaves,4,heat_stress,blip_caption
a heat stressed plant with scorched brown leaf tips showing red and black spots,4,heat_stress,blip_caption
a heat stressed plant with scorched brown leaf tips showing red spots on the leaves,4,heat_stress,blip_caption
an infected crop leaf with blight and lesions and brown spots on it,3,disease_risk,blip_caption
a wilting crop plant with drooping leaves showing brown spots,0,water_stress,blip_caption
a diseased plant leaf with fungal spots showing signs of wilt,3,disease_risk,blip_caption
a crop leaf with insect damage and feeding holes showing the size of the leaves,2,pest_risk,blip_caption
a crop leaf with insect damage and feeding holes showing the brown spots on the leaf,2,pest_risk,blip_caption
a drought stressed plant with dry curling leaves and brown spots,0,water_stress,blip_caption
a wilting crop plant with drooping leaves showing brown spots,0,water_stress,blip_caption
an infected crop leaf with blight and lesions and brown spots on it,3,disease_risk,blip_caption
a crop leaf with insect damage and feeding holes showing the growth of the leaves,2,pest_risk,blip_caption
a wilting crop plant with drooping leaves showing brown spots,0,water_stress,blip_caption
a pale discoloured leaf with nutrient deficiency and mildness on the surface of a surface,1,nutrient_def,blip_caption
an infected crop leaf with blight and lesions and white spots on it,3,disease_risk,blip_caption
a plant leaf with yellowing chlorosis showing on the underside of it,1,nutrient_def,blip_caption
a crop plant with heat damage wilted tips and brown spots,4,heat_stress,blip_caption
an infected crop leaf with blight and lesions and brown spots on the leaves,3,disease_risk,blip_caption
a diseased plant leaf with fungal spots showing brown spots on the leaves,3,disease_risk,blip_caption
a plant damaged by pests with chewed edges and green leaves,2,pest_risk,blip_caption
an infected crop leaf with blight and lesions and brown spots,3,disease_risk,blip_caption
a pale discoloured leaf with nutrient deficiency and blemching,1,nutrient_def,blip_caption
an infected crop leaf with blight and lesions and brown spots on the leaves,3,disease_risk,blip_caption
a diseased plant leaf with fungal spots showing signs of blemching,3,disease_risk,blip_caption
a crop leaf with insect damage and feeding holes showing the size of the leaves,2,pest_risk,blip_caption
a drought stressed plant with dry curling leaves and brown spots,0,water_stress,blip_caption
a wilting crop plant with drooping leaves showing brown spots,0,water_stress,blip_caption
a plant leaf with yellowing chlorosis showing on a gray surface,1,nutrient_def,blip_caption
a diseased plant leaf with fungal spots showing the damage of it ' s leaves,3,disease_risk,blip_caption
a drought stressed plant with dry curling leaves and brown spots on it,0,water_stress,blip_caption
a diseased plant leaf with fungal spots showing brown spots on the leaves,3,disease_risk,blip_caption
a heat stressed plant with scorched brown leaf tips showing red and green leaves,4,heat_stress,blip_caption
a diseased plant leaf with fungal spots showing brown spots on the leaves,3,disease_risk,blip_caption
a pale discoloured leaf with nutrient deficiency and mildness,1,nutrient_def,blip_caption
a plant leaf with yellowing chlorosis showing on a gray surface,1,nutrient_def,blip_caption
a plant leaf with yellowing chlorosis showing on the outside of it,1,nutrient_def,blip_caption
a wilting crop plant with drooping leaves showing brown spots,0,water_stress,blip_caption
a drought stressed plant with dry curling leaves and brown spots,0,water_stress,blip_caption
an infected crop leaf with blight and lesions and brown spots,3,disease_risk,blip_caption
a wilting crop plant with drooping leaves showing brown and yellow spots,0,water_stress,blip_caption
a plant leaf with yellowing chlorosis showing on it,1,nutrient_def,blip_caption
an infected crop leaf with blight and lesions and brown spots on it,3,disease_risk,blip_caption
a diseased plant leaf with fungal spots showing teeth and eyes,3,disease_risk,blip_caption
a pale discoloured leaf with nutrient deficiency and mildness on the leaves,1,nutrient_def,blip_caption
a plant leaf with yellowing chlorosis showing the structure of the leaves,1,nutrient_def,blip_caption
an infected crop leaf with blight and lesions and white spots on the leaves,3,disease_risk,blip_caption
a drought stressed plant with dry curling leaves and wilt on it,0,water_stress,blip_caption
a heat stressed plant with scorched brown leaf tips showing black spots,4,heat_stress,blip_caption
a pale discoloured leaf with nutrient deficiency and mildness on it,1,nutrient_def,blip_caption
a crop plant with heat damage wilted tips and brown spots on a leaf,4,heat_stress,blip_caption
a pale discoloured leaf with nutrient deficiency and mildness,1,nutrient_def,blip_caption
a pale discoloured leaf with nutrient deficiency and bloating,1,nutrient_def,blip_caption
a plant damaged by pests with chewed edges and green leaves,2,pest_risk,blip_caption
a pale discoloured leaf with nutrient deficiency and blemching,1,nutrient_def,blip_caption
"a heat stressed plant with scorched brown leaf tips showing red, yellow, and green leaves",4,heat_stress,blip_caption
a pale discoloured leaf with nutrient deficiency and mildness on it,1,nutrient_def,blip_caption
a crop leaf with insect damage and feeding holes showing the brown spots on the leaf,2,pest_risk,blip_caption
a pale discoloured leaf with nutrient deficiency and mildness,1,nutrient_def,blip_caption
a crop plant with heat damage wilted tips and brown spots on a leaf,4,heat_stress,blip_caption
a crop plant with heat damage wilted tips and brown spots,4,heat_stress,blip_caption
an infected crop leaf with blight and lesions and a hand reaching for it,3,disease_risk,blip_caption
a wilting crop plant with drooping leaves showing brown spots,0,water_stress,blip_caption
a plant leaf with yellowing chlorosis showing growth,1,nutrient_def,blip_caption
a plant leaf with yellowing chlorosis showing on the surface of the ground,1,nutrient_def,blip_caption
a crop leaf with insect damage and feeding holes showing the size of the leaf,2,pest_risk,blip_caption
a plant damaged by pests with chewed edges and green leaves,2,pest_risk,blip_caption
a diseased plant leaf with fungal spots showing signs of blemching,3,disease_risk,blip_caption
a heat stressed plant with scorched brown leaf tips showing red and green spots,4,heat_stress,blip_caption
a plant damaged by pests with chewed edges and brown spots on the leaves,2,pest_risk,blip_caption
a wilting crop plant with drooping leaves showing brown spots,0,water_stress,blip_caption
a plant leaf with yellowing chlorosis showing on it,1,nutrient_def,blip_caption
a plant leaf with yellowing chlorosis showing on the surface,1,nutrient_def,blip_caption
a plant leaf with yellowing chlorosis showing on it,1,nutrient_def,blip_caption
a plant leaf with yellowing chlorosis showing on it,1,nutrient_def,blip_caption
a pale discoloured leaf with nutrient deficiency and wilt on it,1,nutrient_def,blip_caption
a pale discoloured leaf with nutrient deficiency and mildness,1,nutrient_def,blip_caption
a drought stressed plant with dry curling leaves and brown spots on it,0,water_stress,blip_caption
a crop plant with heat damage wilted tips and brown spots on a leaf,4,heat_stress,blip_caption
a plant damaged by pests with chewed edges and green leaves,2,pest_risk,blip_caption
a crop leaf with insect damage and feeding holes showing on the underside of the leaf,2,pest_risk,blip_caption
a diseased plant leaf with fungal spots showing brown spots on the leaves,3,disease_risk,blip_caption
an infected crop leaf with blight and lesions and brown spots on it,3,disease_risk,blip_caption
a crop leaf with insect damage and feeding holes showing on the underside of the leaf,2,pest_risk,blip_caption
a pale discoloured leaf with nutrient deficiency and blemch on it,1,nutrient_def,blip_caption
a plant leaf with yellowing chlorosis showing on a gray surface,1,nutrient_def,blip_caption
a plant leaf with yellowing chlorosis showing on a gray surface,1,nutrient_def,blip_caption
a crop plant with heat damage wilted tips and green leaves,4,heat_stress,blip_caption
a diseased plant leaf with fungal spots showing brown spots on the leaves,3,disease_risk,blip_caption
a crop leaf with insect damage and feeding holes showing the size of the leaves,2,pest_risk,blip_caption
a heat stressed plant with scorched brown leaf tips showing the temperature of the plant,4,heat_stress,blip_caption
a crop plant with heat damage wilted tips and brown spots on a leaf,4,heat_stress,blip_caption
a heat stressed plant with scorched brown leaf tips showing black spots,4,heat_stress,blip_caption
a drought stressed plant with dry curling leaves and brown spots on it,0,water_stress,blip_caption
a wilting crop plant with drooping leaves showing brown spots,0,water_stress,blip_caption
an infected crop leaf with blight and lesions and brown spots on it,3,disease_risk,blip_caption
a wilting crop plant with drooping leaves showing brown spots,0,water_stress,blip_caption
a crop plant with heat damage wilted tips and leaves on a piece of paper,4,heat_stress,blip_caption
a drought stressed plant with dry curling leaves and brown spots,0,water_stress,blip_caption
a wilting crop plant with drooping leaves showing brown spots,0,water_stress,blip_caption
a crop plant with heat damage wilted tips and brown spots on a leaf,4,heat_stress,blip_caption
a pale discoloured leaf with nutrient deficiency and green pigment,1,nutrient_def,blip_caption
an infected crop leaf with blight and lesions and brown spots on it,3,disease_risk,blip_caption
a heat stressed plant with scorched brown leaf tips showing brown spots on the surface of the leaf,4,heat_stress,blip_caption
a heat stressed plant with scorched brown leaf tips showing red and green spots,4,heat_stress,blip_caption
an infected crop leaf with blight and lesions and brown spots on it,3,disease_risk,blip_caption
a crop leaf with insect damage and feeding holes showing the size of the leaves,2,pest_risk,blip_caption
a plant leaf with yellowing chlorosis showing the damage of it ' s leaves,1,nutrient_def,blip_caption
a pale discoloured leaf with nutrient deficiency and mildness on it,1,nutrient_def,blip_caption
a wilting crop plant with drooping leaves showing brown and green spots,0,water_stress,blip_caption
a drought stressed plant with dry curling leaves and brown spots on the leaves,0,water_stress,blip_caption
a crop leaf with insect damage and feeding holes showing the size of the leaf,2,pest_risk,blip_caption
a drought stressed plant with dry curling leaves and brown spots,0,water_stress,blip_caption
a heat stressed plant with scorched brown leaf tips showing red and black spots,4,heat_stress,blip_caption
a crop leaf with insect damage and feeding holes showing the size of the leaf,2,pest_risk,blip_caption
a pale discoloured leaf with nutrient deficiency and mildness,1,nutrient_def,blip_caption
a pale discoloured leaf with nutrient deficiency and mildness on the leaves,1,nutrient_def,blip_caption
a plant damaged by pests with chewed edges and green leaves,2,pest_risk,blip_caption
a crop plant with heat damage wilted tips and brown spots,4,heat_stress,blip_caption
a plant damaged by pests with chewed edges and green leaves,2,pest_risk,blip_caption
a pale discoloured leaf with nutrient deficiency and mildness,1,nutrient_def,blip_caption
a pale discoloured leaf with nutrient deficiency and green veins,1,nutrient_def,blip_caption
a diseased plant leaf with fungal spots showing signs of blemching,3,disease_risk,blip_caption
a crop plant with heat damage wilted tips and brown spots on a leaf,4,heat_stress,blip_caption
an infected crop leaf with blight and lesions and brown spots,3,disease_risk,blip_caption
a pale discoloured leaf with nutrient deficiency and mildness,1,nutrient_def,blip_caption
a plant damaged by pests with chewed edges and green leaves,2,pest_risk,blip_caption
a crop plant with heat damage wilted tips and brown spots,4,heat_stress,blip_caption
a crop leaf with insect damage and feeding holes showing the growth of the leaves,2,pest_risk,blip_caption
a plant leaf with yellowing chlorosis showing on it ' s surface,1,nutrient_def,blip_caption
a pale discoloured leaf with nutrient deficiency and mildness on it,1,nutrient_def,blip_caption
an infected crop leaf with blight and lesions and white spots on it,3,disease_risk,blip_caption
a diseased plant leaf with fungal spots showing the end of the leaf,3,disease_risk,blip_caption
a plant leaf with yellowing chlorosis showing on it,1,nutrient_def,blip_caption
an infected crop leaf with blight and lesions and brown spots on it,3,disease_risk,blip_caption
an infected crop leaf with blight and lesions and brown spots on it,3,disease_risk,blip_caption
a diseased plant leaf with fungal spots showing the damage of it ' s leaves,3,disease_risk,blip_caption
a drought stressed plant with dry curling leaves and brown spots,0,water_stress,blip_caption
a diseased plant leaf with fungal spots showing signs of blemching,3,disease_risk,blip_caption
a wilting crop plant with drooping leaves showing brown spots,0,water_stress,blip_caption
a drought stressed plant with dry curling leaves and yellow spots,0,water_stress,blip_caption
a crop plant with heat damage wilted tips and red leaves,4,heat_stress,blip_caption
a crop plant with heat damage wilted tips and green leaves,4,heat_stress,blip_caption
a plant leaf with yellowing chlorosis showing on the ground,1,nutrient_def,blip_caption
a heat stressed plant with scorched brown leaf tips showing red and black spots,4,heat_stress,blip_caption
a diseased plant leaf with fungal spots showing signs of blemching,3,disease_risk,blip_caption
an infected crop leaf with blight and lesions and brown spots on it,3,disease_risk,blip_caption
a pale discoloured leaf with nutrient deficiency and bloating,1,nutrient_def,blip_caption
