image_file,box_idx,class_id,disease,text
IMG_8788_jpg.rf.07ee5660301d4b40841130540eb2d165.jpg,2,2,LEAF_RUST,Block observation: damage concentrated on the younger flush; orange to rust-red velvety growth on the affected patches; older leaves more affected than the new growth. Recorded during the routine block walk.
IMG_8788_jpg.rf.07ee5660301d4b40841130540eb2d165.jpg,3,2,LEAF_RUST,Field entry: discoloured patches of no consistent outline; irregular brown lesions with darker margins on the lamina. Humidity had been high for several days before the visit.
IMG_8790_jpg.rf.7a9facf4131ae451456b67112970fa74.jpg,0,3,LOOPER_CATERPILLARS,Block observation: necrotic tissue with a narrow chlorotic halo; scattered spots of varying size across the lamina. Drainage in this part of the field is poor.
IMG_8803_JPG.rf.911c35732240cae7d06da2a38d87d988.jpg,0,4,MOSQUITO_BUG,Scout record: affected leaves drying from the tip backwards; corky brown scars where earlier punctures have healed. Temperature mild with intermittent rain in the preceding week.
IMG_8814_JPG.rf.a6b13a6c68a0024352208e685e986a7c.jpg,0,4,MOSQUITO_BUG,Field entry: affected leaves drying from the tip backwards; sunken dark feeding punctures on the young shoot; shoot tip wilting above the damaged zone. The block was pruned in the previous season.
IMG_8836_JPG.rf.cae1a056495be4d3c709652aab1da696.jpg,0,4,MOSQUITO_BUG,Block observation: scattered spots of varying size across the lamina; greyish-brown patches spreading inward from the leaf margin; sunken dark feeding punctures on the young shoot. The block was pruned in the previous season.
IMG_8836_JPG.rf.cae1a056495be4d3c709652aab1da696.jpg,1,4,MOSQUITO_BUG,Plucking-round note: several leaves on the shoot showing the same pattern; damage concentrated on the younger flush; scattered spots of varying size across the lamina. Temperature mild with intermittent rain in the preceding week.
IMG_8848_jpg.rf.ef564c81fcf5258d80aca5ec4b21c1c0.jpg,0,3,LOOPER_CATERPILLARS,Plucking-round note: discoloured patches of no consistent outline; older leaves more affected than the new growth. Humidity had been high for several days before the visit.
IMG_8862_jpg.rf.f1c88aa4e427633cbad6349d4a25a784.jpg,0,3,LOOPER_CATERPILLARS,Block observation: older leaves more affected than the new growth; shoot tip wilting above the damaged zone; greyish-brown patches spreading inward from the leaf margin. Sampled from the middle canopy of a mature bush.
IMG_8868_JPG.rf.ba01587b6e0f554d3bc6ca21e9860d8b.jpg,0,4,MOSQUITO_BUG,Plucking-round note: discoloured patches of no consistent outline; sunken dark feeding punctures on the young shoot. Temperature mild with intermittent rain in the preceding week.
IMG_8873_jpg.rf.96e3472eaa2605f30b31d55e999bb5f4.jpg,0,3,LOOPER_CATERPILLARS,Field entry: older leaves more affected than the new growth; affected leaves drying from the tip backwards; chewed leaf margins with irregular notches. Drainage in this part of the field is poor.
IMG_8873_jpg.rf.96e3472eaa2605f30b31d55e999bb5f4.jpg,1,3,LOOPER_CATERPILLARS,Block observation: scattered spots of varying size across the lamina; necrotic tissue with a narrow chlorotic halo. Humidity had been high for several days before the visit.
IMG_8879_JPG.rf.ae6bafc01749845500da1b5750ebbd14.jpg,0,4,MOSQUITO_BUG,Scout record: discoloured patches of no consistent outline; irregular brown lesions with darker margins on the lamina; corky brown scars where earlier punctures have healed. The block was pruned in the previous season.
IMG_8886_JPG.rf.cd486a2d74b99ef5b7d640cb50833743.jpg,0,4,MOSQUITO_BUG,Inspection entry: affected leaves drying from the tip backwards; damage concentrated on the younger flush; several leaves on the shoot showing the same pattern. Humidity had been high for several days before the visit.
IMG_8901_JPG.rf.0a29fdd07dc2681c6fca99599136faab.jpg,0,4,MOSQUITO_BUG,Block observation: marginal yellowing progressing to a dry brown rim; sunken dark feeding punctures on the young shoot. The block was pruned in the previous season.
IMG_8910_jpg.rf.02d539881f823f2f5a44b5713caf2251.jpg,0,0,LEAF_BLIGHT,Plucking-round note: damage concentrated on the younger flush; shoot tip wilting above the damaged zone. Drainage in this part of the field is poor.
IMG_8917_jpg.rf.b6ba69ccacc50349998d50a145933d8c.jpg,0,1,LEAF_HOPPERS,Field entry: scattered spots of varying size across the lamina; small wedge-shaped insects disturbed from the underside on handling; discoloured patches of no consistent outline. The section borders an older unpruned block.
IMG_8948_JPG.rf.15376fa040c78e39d9bd7da41712e1f2.jpg,0,4,MOSQUITO_BUG,Inspection entry: scorched leaf edges that curl upward when dry; greyish-brown patches spreading inward from the leaf margin; several leaves on the shoot showing the same pattern. Observed on the shaded side of the row.
